#	Time	X	Y	Z	T1	a1	b1	t1	r/min	T2	a2	b2	t2	r/min	GlobalTime	#
1658	-6837.62	-1749.6	82.68	32.438202	0.96379	0.213228	208303388	1849.670953	30.76614	0.820263	0.076488	209184903	1950.195897	2022年1月24日	12时22分41秒	1700
1665	-6835.73	-1728.32	83.97	32.43824	0.964277	0.213727	211547207	1849.668786	30.766199	0.820666	0.076986	212261514	1950.192157	2022年1月24日	12时22分41秒	1707
1671	-6815.86	-1706.47	87.87	32.438061	0.964632	0.21433	214791020	1849.678993	30.766159	0.820832	0.077292	213799824	1950.194693	2022年1月24日	12时22分42秒	1713
1674	-6833.47	-1697.95	93.88	32.43824	0.964755	0.214666	216412923	1849.668786	30.766199	0.821078	0.078023	216876444	1950.192157	2022年1月24日	12时22分42秒	1716
1681	-6831.14	-1678.75	104.62	32.43808	0.964928	0.215391	219656746	1849.677909	30.766199	0.821239	0.078832	219953062	1950.192157	2022年1月24日	12时22分42秒	1723
1684	-6830.02	-1669.63	110.48	32.43792	0.964987	0.215759	221278650	1849.687033	30.766081	0.821301	0.079244	221491372	1950.199637	2022年1月24日	12时22分42秒	1726
1691	-6827.34	-1651.8	121.95	32.438339	0.965099	0.216482	224522452	1849.663141	30.76614	0.821419	0.08004	224567988	1950.195897	2022年1月24日	12时22分42秒	1733
1694	-6826.09	-1642.96	127.36	32.438179	0.965162	0.216833	226144369	1849.672264	30.76618	0.821485	0.080426	226106295	1950.193362	2022年1月24日	12时22分42秒	1736
1700	-6823.22	-1625.13	136.96	32.43808	0.965325	0.217504	229388183	1849.677909	30.76614	0.82164	0.081151	229182920	1950.195897	2022年1月24日	12时22分42秒	1742
1704	-6836.84	-1617.23	142.99	32.43816	0.965421	0.217818	231010087	1849.673348	30.76622	0.821823	0.081811	232259538	1950.190826	2022年1月24日	12时22分42秒	1746
1710	-6818.18	-1598.04	148.44	32.438099	0.965656	0.218438	234253908	1849.676826	30.766279	0.821935	0.082128	233797849	1950.187086	2022年1月24日	12时22分42秒	1752
1717	-6814.76	-1578.31	154.31	32.438221	0.965967	0.219049	237497721	1849.669869	30.766199	0.822207	0.082748	236874481	1950.192157	2022年1月24日	12时22分42秒	1759
1720	-6832.88	-1568.6	158.14	32.438061	0.966151	0.219364	239119632	1849.678993	30.766199	0.822551	0.083386	239951108	1950.192157	2022年1月24日	12时22分42秒	1762
1726	-6809.05	-1543.91	161.4	32.438202	0.966596	0.220028	242363441	1849.670953	30.766199	0.822755	0.083715	241489418	1950.192157	2022年1月24日	12时22分42秒	1768
1730	-6831.65	-1532.27	164.35	32.438259	0.966845	0.220373	243985351	1849.667703	30.766041	0.823225	0.084402	244566042	1950.202173	2022年1月24日	12时22分42秒	1772
1736	-6831.29	-1504.9	167.85	32.438202	0.967403	0.2211	247229172	1849.670953	30.766199	0.823766	0.085134	247642661	1950.192157	2022年1月24日	12时22分42秒	1778
1739	-6830.98	-1490.49	169.35	32.43832	0.967705	0.221473	248851082	1849.664224	30.766239	0.824058	0.085506	249180971	1950.189622	2022年1月24日	12时22分42秒	1781
1746	-6830.12	-1460.97	171.97	32.438259	0.968339	0.222223	252094910	1849.667703	30.76606	0.824664	0.086252	252257597	1950.200968	2022年1月24日	12时22分42秒	1788
