#,X,Y,Z,q_x,q_y,q_z,q_w
1307,-4.984682231,-4.013435148,0.113722809,0.454976556,0.888170799,0.063644717,-0.009915428
1308,-4.981367815,-4.013998952,0.113166236,0.454238789,0.88856812,0.063329297,-0.010159669
1309,-4.978051104,-4.014592058,0.112678139,0.453593122,0.888918907,0.062993636,-0.010404768
1310,-4.974728864,-4.015222057,0.112256103,0.453060222,0.889205981,0.062728204,-0.010692576
1311,-4.971396465,-4.015898251,0.111909966,0.452628391,0.889433496,0.062567971,-0.010992967
1312,-4.968051894,-4.016629668,0.111637929,0.45228775,0.889607298,0.062507099,-0.011291988
1313,-4.964700111,-4.017418631,0.111436238,0.452019615,0.889734793,0.06257803,-0.011586906
1314,-4.961340637,-4.018271289,0.111304619,0.451802529,0.889827567,0.062771789,-0.011877637
1315,-4.957974267,-4.019184871,0.111239473,0.451544151,0.889935015,0.063061526,-0.012115804
1316,-4.95459404,-4.020158641,0.111235827,0.451171736,0.890096616,0.063422668,-0.012232881
1317,-4.951212325,-4.021165171,0.111295996,0.450588604,0.890361421,0.063858239,-0.012189162
1318,-4.947818285,-4.022203616,0.111404935,0.449730664,0.89076351,0.064335157,-0.011986911
1319,-4.944414577,-4.023264297,0.111555267,0.448571673,0.891317022,0.064811239,-0.011701482
1320,-4.941006761,-4.024339476,0.111730217,0.44712446,0.892016445,0.065238529,-0.011415465
1321,-4.937591458,-4.025432265,0.111907624,0.445432428,0.892841307,0.065572756,-0.011160898
1322,-4.934169677,-4.026540871,0.11207595,0.44358265,0.89374837,0.065782383,-0.010998229
1323,-4.930740116,-4.027667937,0.112224796,0.44169254,0.894676613,0.06589426,-0.010927206
1324,-4.927295571,-4.028817519,0.112345673,0.439867445,0.895573693,0.065918936,-0.010912599
1325,-4.923837702,-4.029979384,0.112456399,0.438197537,0.896393337,0.065902695,-0.010896735
1326,-4.920359378,-4.031151477,0.112557875,0.436737257,0.897107431,0.065892627,-0.010816058
1327,-4.916850278,-4.032332337,0.112655088,0.435523239,0.897696145,0.065941388,-0.010624165
1328,-4.913306484,-4.03351431,0.112753359,0.434563617,0.898153989,0.066082818,-0.010341032
1329,-4.909738808,-4.034684485,0.112859134,0.433857273,0.898484166,0.06628256,-0.010034524
1330,-4.906142555,-4.035859948,0.112976638,0.433387673,0.89869994,0.06646724,-0.009780051
1331,-4.902524367,-4.037039096,0.113101188,0.43312485,0.898818448,0.06660112,-0.009620447
1332,-4.898882054,-4.038220847,0.113254331,0.433019654,0.898863919,0.066677312,-0.009579717
1333,-4.895216566,-4.039403577,0.113423692,0.433007718,0.898868804,0.066674724,-0.009678381
1334,-4.891535076,-4.040582291,0.113612509,0.433026217,0.89886311,0.066597866,-0.009906066
1335,-4.887837622,-4.04176077,0.113807091,0.433027892,0.898872188,0.066412486,-0.010247788
1336,-4.884130834,-4.042934558,0.114004592,0.432988441,0.898902648,0.066197367,-0.010627656
1337,-4.880416766,-4.044101835,0.114192312,0.432863957,0.898972327,0.066004531,-0.010997776
1338,-4.87669653,-4.045258995,0.11437546,0.432621562,0.899094082,0.065886171,-0.011288387
1339,-4.872979098,-4.046397989,0.114556928,0.43225791,0.899268515,0.065862821,-0.011459722
1340,-4.869269262,-4.047521145,0.114728161,0.431754073,0.899507691,0.065898293,-0.011478197
1341,-4.865566209,-4.048638378,0.114883477,0.431108591,0.899815179,0.06594483,-0.011371251
1342,-4.861887931,-4.049736536,0.115020009,0.430315088,0.900196456,0.065959196,-0.011164691
1343,-4.858227379,-4.050825528,0.115129072,0.429402033,0.900637727,0.065935853,-0.010864683
1344,-4.854589561,-4.051902894,0.115208644,0.428393175,0.901126857,0.065867963,-0.010539714
1345,-4.850973119,-4.052974328,0.115257756,0.4273674,0.90162588,0.065748624,-0.010246745
1346,-4.847376748,-4.054050934,0.115268906,0.426390242,0.902102341,0.065592762,-0.010015809
1347,-4.84380289,-4.05513736,0.115241651,0.425513313,0.902532118,0.065401346,-0.009841807
1348,-4.840240618,-4.056245849,0.115182946,0.424765032,0.902900147,0.065203231,-0.009722677
1349,-4.836686648,-4.057374924,0.115097844,0.424127075,0.903213977,0.065018774,-0.009658987
1350,-4.833142277,-4.058519842,0.114987881,0.423569046,0.903488617,0.064848261,-0.009606497
1351,-4.829600132,-4.059690447,0.1148664,0.423065592,0.903740037,0.064640889,-0.00953968
1352,-4.826075683,-4.060873,0.114729087,0.422583403,0.903986137,0.064363001,-0.009472922
1353,-4.822570944,-4.062065773,0.114575804,0.422096242,0.904242514,0.063965497,-0.009415584
1354,-4.819081151,-4.063272681,0.11442474,0.421588686,0.904515281,0.063460979,-0.009369665
1355,-4.815616933,-4.064477485,0.114277105,0.42108041,0.904792619,0.062882792,-0.009346612
1356,-4.812174026,-4.065681323,0.114137612,0.420555038,0.905079445,0.062271587,-0.009322477
1357,-4.808743291,-4.066888006,0.114019624,0.420005927,0.905375219,0.061678689,-0.009299042
1358,-4.805322463,-4.068096271,0.113930623,0.419426672,0.905679242,0.061158576,-0.009273948
1359,-4.801919974,-4.069294625,0.113872451,0.418798139,0.905997695,0.060747452,-0.009275908
1360,-4.798531522,-4.070487449,0.113853584,0.418108048,0.906337768,0.060417711,-0.009338688
1361,-4.795169942,-4.071662335,0.113869585,0.417319916,0.906716868,0.060155218,-0.009484617
1362,-4.791831092,-4.072826921,0.113914012,0.416424777,0.90714267,0.059903054,-0.00970593
1363,-4.788521649,-4.073972348,0.113990434,0.415415265,0.907616276,0.059689819,-0.009998956
1364,-4.785233351,-4.075106241,0.114101114,0.414330707,0.908118527,0.059533182,-0.010325001
1365,-4.781970324,-4.076219827,0.114247311,0.413201534,0.908632322,0.059485248,-0.010644265
1366,-4.778716574,-4.077330477,0.114422332,0.412046378,0.909149935,0.059539812,-0.010917349
1367,-4.775474264,-4.078437089,0.114615785,0.41085332,0.909677614,0.059685173,-0.011129613
1368,-4.772234505,-4.07954772,0.114827316,0.409640527,0.910209392,0.059883189,-0.011291817
1369,-4.769003768,-4.080648935,0.115054566,0.408415166,0.910741412,0.060143308,-0.011398041
1370,-4.765775227,-4.08173723,0.115300212,0.407188725,0.911267485,0.060482813,-0.011434222
1371,-4.762540566,-4.082811724,0.11556981,0.405986405,0.911776265,0.060905724,-0.01138309
1372,-4.759292992,-4.083883703,0.115860654,0.404847227,0.912253426,0.061365013,-0.011258093
1373,-4.756035148,-4.084963167,0.116163784,0.403801664,0.912691019,0.06176914,-0.011130712
1374,-4.752766952,-4.086060628,0.116472463,0.402877765,0.913079836,0.062070634,-0.011043356
1375,-4.749495188,-4.087173635,0.116778722,0.402076479,0.913421967,0.062231866,-0.011045797
1376,-4.74621875,-4.088301141,0.117089456,0.401380321,0.913724393,0.062267943,-0.011147821
1377,-4.742942608,-4.08943338,0.117383198,0.400750604,0.914003861,0.062186975,-0.011343498
1378,-4.739654321,-4.090576041,0.1176671,0.400135401,0.914280267,0.062038311,-0.011597534
1379,-4.736367557,-4.091704135,0.1179349,0.399516463,0.914557325,0.061899337,-0.011830794
1380,-4.733070366,-4.092825705,0.118196792,0.398877544,0.914839886,0.06181297,-0.011993557
1381,-4.729763183,-4.093941165,0.118446273,0.398225791,0.915124762,0.061783511,-0.012070096
1382,-4.726446736,-4.095053023,0.118676041,0.397555645,0.915414773,0.06180279,-0.012071356
1383,-4.72313525,-4.096151231,0.118876106,0.396850011,0.915719491,0.061830339,-0.012037095
1384,-4.719837978,-4.097228745,0.119052045,0.396119949,0.916035136,0.061841302,-0.012011215
1385,-4.716557392,-4.098285637,0.119200447,0.395361886,0.916362438,0.061840456,-0.012025807
1386,-4.713292636,-4.099323546,0.119317698,0.394575304,0.916702549,0.061816045,-0.012064111
1387,-4.710040594,-4.100344194,0.119409653,0.393795979,0.917039033,0.061787606,-0.012100858
1388,-4.706795751,-4.101352729,0.119479496,0.393028944,0.917369474,0.061764077,-0.012111804
1389,-4.703554847,-4.102350071,0.119526184,0.392285091,0.917689678,0.061740681,-0.012089235
1390,-4.700311183,-4.103342792,0.119558188,0.391594388,0.917986208,0.061726403,-0.012041984
1391,-4.697074152,-4.104321791,0.11958125,0.390996202,0.918243461,0.061697152,-0.012015779
1392,-4.69383752,-4.105300184,0.1195939,0.390510752,0.918454702,0.061624528,-0.012030385
1393,-4.690612884,-4.106269708,0.119593959,0.390132011,0.918626777,0.061443314,-0.012106958
1394,-4.687405884,-4.107227382,0.119583563,0.389868161,0.918758052,0.061125663,-0.012252073
1395,-4.684219267,-4.108171466,0.11956368,0.389679641,0.918864317,0.060686121,-0.012463502
1396,-4.68105169,-4.109096877,0.119535089,0.389541702,0.918954842,0.060144372,-0.012724578
1397,-4.677909591,-4.109988237,0.119508273,0.389415248,0.919044177,0.059537985,-0.012992044
1398,-4.674781431,-4.110851293,0.119484631,0.389297203,0.919130913,0.058911587,-0.013246814
1399,-4.671673441,-4.111680377,0.11946287,0.389198702,0.919208243,0.058299849,-0.013479772
1400,-4.668588307,-4.112484297,0.119446879,0.389128167,0.919273939,0.057674977,-0.013721936
1401,-4.665529996,-4.113271845,0.119430011,0.389089201,0.919327329,0.057017387,-0.01399546
1402,-4.662507731,-4.11404111,0.119417275,0.389086442,0.919363275,0.056372526,-0.014319453
1403,-4.659523417,-4.1147873,0.119418621,0.389107181,0.919385007,0.055783843,-0.014662006
1404,-4.656574985,-4.115506489,0.119442421,0.389159254,0.919385992,0.055316084,-0.014986761
1405,-4.653659082,-4.116192601,0.119493114,0.389224245,0.919371253,0.055029713,-0.015255081
1406,-4.650772543,-4.116842113,0.119573192,0.389263757,0.919358237,0.054913364,-0.01544936
1407,-4.647928563,-4.117442757,0.119669466,0.38926376,0.919354504,0.054931196,-0.015607186
1408,-4.645128656,-4.117996337,0.119771505,0.389179294,0.919381836,0.055019972,-0.015789864
1409,-4.642373778,-4.118497283,0.119878906,0.389004599,0.919443499,0.05516562,-0.015994623
1410,-4.639659937,-4.118947335,0.119986824,0.388742371,0.919538146,0.05537117,-0.016217304
1411,-4.636989214,-4.119340848,0.12009892,0.388431578,0.91964918,0.055652306,-0.01640472
1412,-4.634345903,-4.119690078,0.120221604,0.388114621,0.919759189,0.056017023,-0.016497491
1413,-4.631726176,-4.120001902,0.120352693,0.387835723,0.919851323,0.056439925,-0.016478172
1414,-4.629125002,-4.12028553,0.120486537,0.387613122,0.919919194,0.056890833,-0.016376104
1415,-4.626542853,-4.120539851,0.12062212,0.387456342,0.919963205,0.057286759,-0.016233055
1416,-4.623983515,-4.120756816,0.120759634,0.387402483,0.919966194,0.05764105,-0.016094338
1417,-4.621439303,-4.120939569,0.120898472,0.387437785,0.919933296,0.057955623,-0.015994957
1418,-4.618910059,-4.121081346,0.12103477,0.387558864,0.919867549,0.058206872,-0.01593044
1419,-4.616389485,-4.121185126,0.121174836,0.387704703,0.919795799,0.058372047,-0.015920302
1420,-4.613878383,-4.121250917,0.121306372,0.387881229,0.919715444,0.058447723,-0.015984947
1421,-4.611370527,-4.121278104,0.121431632,0.388044026,0.919644284,0.058461262,-0.016078126
1422,-4.608854861,-4.121269857,0.121555021,0.388193431,0.919579699,0.058458947,-0.016173715
1423,-4.606332146,-4.121222777,0.121676721,0.388314969,0.919525829,0.058470592,-0.016276489
1424,-4.603802854,-4.12114023,0.121789939,0.388386345,0.919492364,0.058488682,-0.016398563
1425,-4.60127637,-4.121018699,0.121888456,0.388389981,0.91948833,0.058484138,-0.016554116
1426,-4.598751392,-4.120859356,0.121970122,0.388316993,0.919517523,0.058468005,-0.016701207
1427,-4.596220218,-4.120660843,0.12203757,0.388138789,0.919588886,0.058490737,-0.016834331
1428,-4.593697321,-4.120396449,0.122091986,0.38783069,0.919711607,0.058576666,-0.016931897
1429,-4.591180688,-4.120065171,0.122127713,0.387414244,0.919878666,0.058693363,-0.01698625
1430,-4.588670506,-4.119668371,0.12214562,0.386900159,0.920087484,0.058808534,-0.016995457
1431,-4.586161624,-4.119218118,0.122139705,0.386339134,0.920316814,0.058905316,-0.017005854
1432,-4.583662058,-4.118712879,0.122106744,0.385769121,0.920551677,0.058959965,-0.017044567
1433,-4.58116738,-4.118159165,0.122048724,0.385251361,0.920766009,0.058977284,-0.017117985
1434,-4.5786727,-4.117561891,0.121963273,0.384810295,0.920947919,0.058983833,-0.017230042
1435,-4.576174266,-4.116928203,0.121848679,0.38446789,0.921089343,0.058959314,-0.0173972
1436,-4.573679336,-4.116254445,0.12170445,0.384240198,0.921184434,0.058888305,-0.017631683
1437,-4.571185232,-4.115546733,0.121533869,0.384089231,0.92124999,0.058760919,-0.017918524
1438,-4.568686141,-4.114808534,0.121329431,0.383974464,0.921303297,0.058582478,-0.018219202
1439,-4.566182432,-4.114034244,0.121103188,0.383857306,0.92135783,0.058402453,-0.018505994
1440,-4.563670885,-4.113225923,0.12085457,0.383714488,0.921422254,0.058243089,-0.01876069
1441,-4.561148654,-4.112382018,0.120586116,0.383527589,0.921503776,0.058122077,-0.018952651
1442,-4.55861546,-4.111501106,0.120301709,0.383299686,0.921600314,0.058048841,-0.019093034
1443,-4.556073009,-4.110585453,0.120007892,0.383048864,0.921705625,0.057990572,-0.019219851
1444,-4.553516149,-4.109642411,0.119701941,0.382755864,0.921828423,0.057937056,-0.019328845
1445,-4.55094364,-4.108666541,0.119390614,0.382440101,0.921961351,0.057890181,-0.019379441
1446,-4.548343963,-4.107665076,0.119084208,0.382105624,0.922100943,0.057877844,-0.019372628
1447,-4.545718352,-4.106637301,0.118789174,0.381760635,0.922244927,0.057881076,-0.01931044
1448,-4.543064768,-4.105591407,0.118498176,0.381405088,0.922395485,0.057863028,-0.019198922
1449,-4.540384884,-4.10452719,0.118207343,0.381036839,0.922555439,0.057789609,-0.019045975
1450,-4.537675749,-4.103444143,0.117918499,0.380643538,0.922727538,0.057702938,-0.018835024
1451,-4.534940917,-4.102333048,0.117628969,0.380257574,0.922897635,0.057606458,-0.018591068
1452,-4.532173744,-4.101198614,0.117338459,0.379879682,0.923063719,0.057523429,-0.018326298
1453,-4.529371582,-4.100042153,0.117049381,0.3795291,0.923218032,0.057453225,-0.01803484
1454,-4.526531636,-4.098867427,0.116755928,0.379229852,0.923351645,0.057380796,-0.017717331
1455,-4.523652814,-4.097677308,0.116462349,0.378986365,0.9234612,0.057326871,-0.017389004
1456,-4.520732999,-4.096477935,0.116168413,0.378838847,0.923528561,0.057308645,-0.017083444
1457,-4.517782045,-4.095263822,0.115870595,0.37880445,0.923547659,0.057307326,-0.01681609
1458,-4.514803781,-4.094027884,0.115568874,0.378868691,0.923524102,0.05733136,-0.016579008
1459,-4.511800954,-4.092757112,0.115270184,0.379004381,0.923466678,0.057424607,-0.016352025
1460,-4.508779233,-4.091441812,0.114971408,0.379192359,0.923383214,0.057591282,-0.016119559
1461,-4.505742494,-4.090073877,0.114676411,0.379377751,0.923296564,0.057827143,-0.015874445
1462,-4.502690133,-4.0886493,0.114383603,0.379520007,0.923223918,0.058125358,-0.01560784
1463,-4.499616051,-4.087164549,0.114090194,0.379558193,0.923189967,0.058492282,-0.015313897
1464,-4.496522048,-4.085614244,0.113798951,0.379467532,0.923206408,0.058900724,-0.01500084
1465,-4.493409899,-4.084005073,0.113514052,0.379293059,0.923257496,0.059295459,-0.01471121
1466,-4.490276302,-4.082355745,0.11322576,0.379065116,0.92333469,0.059611721,-0.014461364
1467,-4.487120169,-4.0806761,0.112953262,0.378865357,0.923405987,0.05983085,-0.01423707
1468,-4.483946934,-4.078966396,0.112694806,0.378751332,0.923447363,0.059955808,-0.014060485
1469,-4.480756979,-4.077237272,0.112453608,0.378778387,0.923436417,0.059980292,-0.013945698
1470,-4.477563496,-4.075487558,0.112228666,0.378943007,0.923374588,0.059906798,-0.013883199
1471,-4.474367194,-4.073729615,0.112019909,0.379203909,0.923278813,0.05973346,-0.013875956
1472,-4.471175209,-4.071958005,0.111824099,0.379494401,0.923172329,0.059531481,-0.013887182
1473,-4.467985297,-4.070163848,0.111647281,0.379753681,0.923077073,0.059364447,-0.01384638
1474,-4.464798297,-4.068335851,0.111493711,0.379917245,0.923016817,0.059293195,-0.01368066
1475,-4.46161736,-4.066474886,0.111364129,0.380007221,0.922982236,0.059327895,-0.013360587
1476,-4.458449817,-4.064586863,0.111254325,0.380041756,0.922967375,0.059441323,-0.012892569
1477,-4.455308293,-4.062681757,0.111166295,0.380068291,0.922958498,0.059537305,-0.0122888
1478,-4.452193858,-4.060773134,0.111093222,0.380083076,0.92296017,0.059560582,-0.011572277
1479,-4.449114625,-4.058858156,0.111036077,0.380099658,0.922966893,0.059502381,-0.010762458
1480,-4.446068968,-4.056939963,0.111005792,0.380082498,0.922993282,0.059350585,-0.009909815
1481,-4.443056601,-4.055023346,0.111004148,0.380027197,0.923040472,0.059105244,-0.009065645
1482,-4.440079028,-4.053106486,0.111031343,0.379895242,0.923124364,0.058758501,-0.008273601
1483,-4.437135887,-4.05118235,0.111096833,0.379667592,0.923249463,0.058358332,-0.007566622
1484,-4.434224563,-4.049244785,0.111204385,0.379356686,0.923406778,0.057965252,-0.006961138
1485,-4.431342874,-4.047292142,0.111359489,0.379003582,0.923577438,0.05761053,-0.006482843
1486,-4.428491805,-4.045321366,0.111566103,0.37862505,0.923754058,0.057303602,-0.006148892
1487,-4.425665107,-4.043341426,0.111829565,0.378237315,0.923928163,0.057081431,-0.005915458
1488,-4.422859244,-4.041356519,0.112153464,0.377899097,0.924073499,0.056985808,-0.005749645
1489,-4.420062131,-4.039376604,0.112537038,0.377618614,0.924184808,0.057052092,-0.005628681
1490,-4.417267378,-4.037408235,0.112971865,0.377406317,0.924256174,0.057309047,-0.005537981
1491,-4.414475062,-4.035456981,0.113457873,0.377250324,0.924296306,0.057690058,-0.005512625
1492,-4.411686303,-4.033530644,0.113980558,0.377127608,0.924317318,0.058149019,-0.005563743
1493,-4.408902276,-4.031629091,0.114532265,0.377036086,0.924323732,0.05862637,-0.005690064
1494,-4.406119341,-4.029751456,0.115107875,0.376973809,0.924316883,0.059117774,-0.005842662
1495,-4.403339589,-4.027891558,0.115706172,0.376936806,0.924298853,0.059618835,-0.005989145
1496,-4.400568247,-4.026050796,0.116322552,0.376938106,0.924267521,0.060078754,-0.00614466
1497,-4.397803505,-4.02423972,0.11693818,0.376980071,0.924221702,0.060502261,-0.006304658
1498,-4.395050061,-4.022457755,0.117555957,0.377085071,0.924149785,0.060926814,-0.006476733
1499,-4.392305538,-4.02070719,0.118170195,0.377220185,0.924063456,0.061378505,-0.006658878
1500,-4.389580334,-4.018976033,0.118772196,0.377396577,0.923957547,0.061867315,-0.006834568
1501,-4.386874018,-4.017265238,0.119358475,0.377610997,0.923835287,0.062363364,-0.007007701
1502,-4.38419711,-4.015571576,0.119919109,0.37786161,0.923701149,0.062806733,-0.007218456
1503,-4.381554334,-4.013898646,0.120455593,0.378176906,0.923548227,0.063127416,-0.007471993
1504,-4.378944922,-4.012248697,0.120965702,0.378555479,0.923377404,0.063322681,-0.007756084
1505,-4.376363985,-4.010628993,0.121463334,0.379024703,0.923176677,0.063404364,-0.008061288
1506,-4.373810288,-4.009046787,0.121940435,0.37958679,0.922944995,0.063376341,-0.008357344
1507,-4.371281201,-4.007505516,0.122392663,0.380225096,0.922688392,0.063249169,-0.008634272
1508,-4.368774205,-4.006003586,0.1228238,0.38088785,0.922426335,0.063047424,-0.008895177
